lon;lat
-93.382179;45.324069
-93.373196;45.026438
-93.364213;44.931122
-93.382179;45.330385
-93.373196;45.032787
-93.346247;44.803788
-93.355230;44.810161
-93.364213;44.937482
-93.373196;45.039135
-93.346247;44.810161
-93.382179;45.336699
-93.364213;44.943840
-93.355230;44.816534
-93.346247;44.816534
-93.382179;45.343014
-93.364213;44.950198
-93.373196;45.045482
-93.355230;44.822906
-93.382179;45.349327
-93.346247;44.822906
-93.364213;44.956555
-93.382179;45.355640
-93.355230;44.829277
-93.346247;44.829277
-93.373196;45.051829
-93.364213;44.962912
-93.355230;44.835648
-93.346247;44.835648
-93.364213;44.969268
-93.382179;45.361952
-93.373196;45.058175
-93.355230;44.842018
-93.364213;44.975623
-93.373196;45.064520
-93.355230;44.848387
-93.346247;44.842018
-93.364213;44.981977
-93.373196;45.070865
-93.382179;45.368264
-93.346247;44.848387
-93.355230;44.854755
-93.364213;44.988331
-93.373196;45.077209
-93.382179;45.374574
-93.364213;44.994684
-93.355230;44.861123
-93.346247;44.854755
-93.382179;45.380885
-93.373196;45.083552
-93.364213;45.001036
-93.382179;45.387194
-93.355230;44.867490
-93.346247;44.861123
-93.364213;45.007388
-93.382179;45.393502
-93.346247;44.867490
-93.364213;45.013739
-93.373196;45.089894
-93.355230;44.873857
-93.382179;45.399810
-93.364213;45.020089
-93.346247;44.873857
-93.382179;45.406118
-93.364213;45.026438
-93.373196;45.096236
-93.346247;44.880222
-93.355230;44.880222
-93.364213;45.032787
-93.382179;45.412424
-93.346247;44.886587
-93.373196;45.102577
-93.364213;45.039135
-93.355230;44.886587
-93.346247;44.892951
-93.337264;44.471400
-93.364213;45.045482
-93.346247;44.899315
-93.337264;44.477810
-93.373196;45.108917
-93.364213;45.051829
-93.355230;44.892951
-93.346247;44.905678
-93.364213;45.058175
-93.337264;44.484219
-93.355230;44.899315
-93.373196;45.115257
-93.346247;44.912040
-93.355230;44.905678
-93.373196;45.121596
-93.364213;45.064520
-93.346247;44.918401
-93.337264;44.490628
-93.355230;44.912040
-93.373196;45.127934
-93.364213;45.070865
-93.355230;44.918401
-93.373196;45.134271
-93.364213;45.077209
-93.346247;44.924762
-93.337264;44.497036
-93.355230;44.924762
-93.373196;45.140608
-93.337264;44.503443
-93.355230;44.931122
-93.364213;45.083552
-93.373196;45.146944
-93.346247;44.931122
-93.355230;44.937482
-93.337264;44.509850
-93.346247;44.937482
-93.337264;44.516255
-93.373196;45.153280
-93.355230;44.943840
-93.364213;45.089894
-93.337264;44.522661
-93.346247;44.943840
-93.373196;45.159614
-93.355230;44.950198
-93.337264;44.529065
-93.346247;44.950198
-93.364213;45.096236
-93.355230;44.956555
-93.337264;44.535469
-93.346247;44.956555
-93.373196;45.165948
-93.337264;44.541872
-93.355230;44.962912
-93.346247;44.962912
-93.373196;45.172282
-93.364213;45.102577
-93.337264;44.548274
-93.346247;44.969268
-93.373196;45.178614
-93.337264;44.554675
-93.364213;45.108917
-93.355230;44.969268
-93.346247;44.975623
-93.373196;45.184946
-93.364213;45.115257
-93.346247;44.981977
-93.373196;45.191277
-93.337264;44.561076
-93.355230;44.975623
-93.364213;45.121596
-93.346247;44.988331
-93.373196;45.197608
-93.364213;45.127934
-93.373196;45.203937
-93.346247;44.994684
-93.337264;44.567476
-93.355230;44.981977
-93.364213;45.134271
-93.373196;45.210266
-93.346247;45.001036
-93.355230;44.988331
-93.364213;45.140608
-93.373196;45.216595
-93.337264;44.573876
-93.355230;44.994684
-93.364213;45.146944
-93.346247;45.007388
-93.373196;45.222922
-93.355230;45.001036
-93.364213;45.153280
-93.337264;44.580275
-93.373196;45.229249
-93.346247;45.013739
-93.355230;45.007388
-93.364213;45.159614
-93.337264;44.586673
-93.373196;45.235576
-93.364213;45.165948
-93.337264;44.593070
-93.373196;45.241901
-93.346247;45.020089
-93.355230;45.013739
-93.364213;45.172282
-93.373196;45.248226
-93.346247;45.026438
-93.337264;44.599467
-93.364213;45.178614
-93.355230;45.020089
-93.373196;45.254550
-93.337264;44.605863
-93.364213;45.184946
-93.346247;45.032787
-93.373196;45.260873
-93.337264;44.612258
-93.364213;45.191277
-93.355230;45.026438
-93.373196;45.267196
-93.364213;45.197608
-93.355230;45.032787
-93.346247;45.039135
-93.337264;44.618652
-93.364213;45.203937
-93.373196;45.273518
-93.355230;45.039135
-93.337264;44.625046
-93.364213;45.210266
-93.355230;45.045482
-93.373196;45.279839
-93.337264;44.631439
-93.346247;45.045482
-93.355230;45.051829
-93.373196;45.286160
-93.337264;44.637832
-93.364213;45.216595
-93.346247;45.051829
-93.373196;45.292480
-93.355230;45.058175
-93.337264;44.644224
-93.346247;45.058175
-93.364213;45.222922
-93.373196;45.298799
-93.346247;45.064520
-93.364213;45.229249
-93.337264;44.650615
-93.355230;45.064520
-93.373196;45.305118
-93.346247;45.070865
-93.364213;45.235576
-93.337264;44.657005
-93.346247;45.077209
-93.355230;45.070865
-93.373196;45.311435
-93.364213;45.241901
-93.346247;45.083552
-93.337264;44.663395
-93.373196;45.317752
-93.355230;45.077209
-93.346247;45.089894
-93.337264;44.669783
-93.355230;45.083552
-93.346247;45.096236
-93.373196;45.324069
-93.364213;45.248226
-93.355230;45.089894
-93.346247;45.102577
-93.337264;44.676172
-93.373196;45.330385
-93.355230;45.096236
-93.346247;45.108917
-93.364213;45.254550
-93.373196;45.336699
-93.346247;45.115257
-93.337264;44.682559
-93.373196;45.343014
-93.355230;45.102577
-93.364213;45.260873
-93.346247;45.121596
-93.373196;45.349327
-93.337264;44.688946
-93.346247;45.127934
-93.355230;45.108917
-93.373196;45.355640
-93.364213;45.267196
-93.346247;45.134271
-93.355230;45.115257
-93.337264;44.695332
-93.373196;45.361952
-93.346247;45.140608
-93.355230;45.121596
-93.337264;44.701717
-93.364213;45.273518
-93.346247;45.146944
-93.355230;45.127934
-93.373196;45.368264
-93.346247;45.153280
-93.337264;44.708102
-93.355230;45.134271
-93.364213;45.279839
-93.346247;45.159614
-93.337264;44.714486
-93.355230;45.140608
-93.364213;45.286160
-93.373196;45.374574
-93.346247;45.165948
-93.355230;45.146944
-93.337264;44.720869
-93.346247;45.172282
-93.373196;45.380885
-93.337264;44.727252
-93.355230;45.153280
-93.364213;45.292480
-93.346247;45.178614
-93.373196;45.387194
-93.337264;44.733634
-93.364213;45.298799
-93.346247;45.184946
-93.355230;45.159614
-93.373196;45.393502
-93.337264;44.740015
-93.364213;45.305118
-93.373196;45.399810
-93.355230;45.165948
-93.346247;45.191277
-93.364213;45.311435
-93.355230;45.172282
-93.346247;45.197608
-93.337264;44.746395
-93.364213;45.317752
-93.373196;45.406118
-93.355230;45.178614
-93.364213;45.324069
-93.373196;45.412424
-93.346247;45.203937
-93.355230;45.184946
-93.337264;44.752775
-93.355230;45.191277
-93.364213;45.330385
-93.337264;44.759154
-93.346247;45.210266
-93.364213;45.336699
-93.355230;45.197608
-93.337264;44.765533
-93.355230;45.203937
-93.328280;44.471400
-93.364213;45.343014
-93.346247;45.216595
-93.355230;45.210266
-93.337264;44.771910
-93.364213;45.349327
-93.346247;45.222922
-93.328280;44.477810
-93.355230;45.216595
-93.364213;45.355640
-93.337264;44.778287
-93.355230;45.222922
-93.346247;45.229249
-93.364213;45.361952
-93.337264;44.784663
-93.328280;44.484219
-93.355230;45.229249
-93.364213;45.368264
-93.337264;44.791039
-93.346247;45.235576
-93.355230;45.235576
-93.364213;45.374574
-93.346247;45.241901
-93.328280;44.490628
-93.355230;45.241901
-93.364213;45.380885
-93.337264;44.797414
-93.355230;45.248226
-93.328280;44.497036
-93.346247;45.248226
-93.364213;45.387194
-93.355230;45.254550
-93.337264;44.803788
-93.364213;45.393502
-93.328280;44.503443
-93.355230;45.260873
-93.337264;44.810161
-93.346247;45.254550
-93.364213;45.399810
-93.328280;44.509850
-93.355230;45.267196
-93.337264;44.816534
-93.328280;44.516255
-93.364213;45.406118
-93.337264;44.822906
-93.346247;45.260873
-93.355230;45.273518
-93.328280;44.522661
-93.337264;44.829277
-93.355230;45.279839
-93.364213;45.412424
-93.346247;45.267196
-93.337264;44.835648
-93.328280;44.529065
-93.355230;45.286160
-93.337264;44.842018
-93.328280;44.535469
-93.355230;45.292480
-93.319297;44.471400
-93.346247;45.273518
-93.355230;45.298799
-93.328280;44.541872
-93.337264;44.848387
-93.319297;44.477810
-93.355230;45.305118
-93.337264;44.854755
-93.319297;44.484219
-93.346247;45.279839
-93.328280;44.548274
-93.319297;44.490628
-93.346247;45.286160
-93.337264;44.861123
-93.355230;45.311435
-93.319297;44.497036
-93.328280;44.554675
-93.346247;45.292480
-93.337264;44.867490
-93.355230;45.317752
-93.328280;44.561076
-93.319297;44.503443
-93.346247;45.298799
-93.337264;44.873857
-93.319297;44.509850
-93.355230;45.324069
-93.328280;44.567476
-93.346247;45.305118
-93.319297;44.516255
-93.328280;44.573876
-93.355230;45.330385
-93.337264;44.880222
-93.319297;44.522661
-93.328280;44.580275
-93.346247;45.311435
-93.355230;45.336699
-93.337264;44.886587
-93.328280;44.586673
-93.355230;45.343014
-93.319297;44.529065
-93.337264;44.892951
-93.328280;44.593070
-93.355230;45.349327
-93.346247;45.317752
-93.328280;44.599467
-93.355230;45.355640
-93.319297;44.535469
-93.346247;45.324069
-93.337264;44.899315
-93.355230;45.361952
-93.319297;44.541872
-93.346247;45.330385
-93.337264;44.905678
-93.319297;44.548274
-93.328280;44.605863
-93.355230;45.368264
-93.346247;45.336699
-93.319297;44.554675
-93.346247;45.343014
-93.355230;45.374574
-93.337264;44.912040
-93.328280;44.612258
-93.319297;44.561076
-93.346247;45.349327
-93.337264;44.918401
-93.355230;45.380885
-93.319297;44.567476
-93.346247;45.355640
-93.337264;44.924762
-93.328280;44.618652
-93.355230;45.387194
-93.319297;44.573876
-93.337264;44.931122
-93.355230;45.393502
-93.328280;44.625046
-93.319297;44.580275
-93.346247;45.361952
-93.337264;44.937482
-93.355230;45.399810
-93.328280;44.631439
-93.319297;44.586673
-93.346247;45.368264
-93.328280;44.637832
-93.319297;44.593070
-93.346247;45.374574
-93.355230;45.406118
-93.328280;44.644224
-93.337264;44.943840
-93.319297;44.599467
-93.346247;45.380885
-93.328280;44.650615
-93.337264;44.950198
-93.319297;44.605863
-93.355230;45.412424
-93.328280;44.657005
-93.346247;45.387194
-93.337264;44.956555
-93.319297;44.612258
-93.346247;45.393502
-93.328280;44.663395
-93.346247;45.399810
-93.337264;44.962912
-93.319297;44.618652
-93.328280;44.669783
-93.346247;45.406118
-93.310314;44.471400
-93.337264;44.969268
-93.328280;44.676172
-93.346247;45.412424
-93.319297;44.625046
-93.328280;44.682559
-93.310314;44.477810
-93.337264;44.975623
-93.301331;44.471400
-93.328280;44.688946
-93.337264;44.981977
-93.319297;44.631439
-93.301331;44.477810
-93.310314;44.484219
-93.328280;44.695332
-93.337264;44.988331
-93.319297;44.637832
-93.301331;44.484219
-93.337264;44.994684
-93.319297;44.644224
-93.310314;44.490628
-93.301331;44.490628
-93.328280;44.701717
-93.337264;45.001036
-93.310314;44.497036
-93.301331;44.497036
-93.319297;44.650615
-93.337264;45.007388
-93.328280;44.708102
-93.301331;44.503443
-93.319297;44.657005
-93.310314;44.503443
-93.337264;45.013739
-93.301331;44.509850
-93.328280;44.714486
-93.319297;44.663395
-93.337264;45.020089
-93.328280;44.720869
-93.319297;44.669783
-93.301331;44.516255
-93.310314;44.509850
-93.337264;45.026438
-93.328280;44.727252
-93.319297;44.676172
-93.301331;44.522661
-93.328280;44.733634
-93.319297;44.682559
-93.337264;45.032787
-93.310314;44.516255
-93.301331;44.529065
-93.319297;44.688946
-93.328280;44.740015
-93.337264;45.039135
-93.301331;44.535469
-93.328280;44.746395
-93.310314;44.522661
-93.337264;45.045482
-93.301331;44.541872
-93.319297;44.695332
-93.328280;44.752775
-93.337264;45.051829
-93.301331;44.548274
-93.319297;44.701717
-93.310314;44.529065
-93.328280;44.759154
-93.337264;45.058175
-93.319297;44.708102
-93.310314;44.535469
-93.301331;44.554675
-93.328280;44.765533
-93.310314;44.541872
-93.319297;44.714486
-93.301331;44.561076
-93.337264;45.064520
-93.328280;44.771910
-93.310314;44.548274
-93.319297;44.720869
-93.301331;44.567476
-93.328280;44.778287
-93.319297;44.727252
-93.337264;45.070865
-93.301331;44.573876
-93.328280;44.784663
-93.310314;44.554675
-93.319297;44.733634
-93.328280;44.791039
-93.301331;44.580275
-93.319297;44.740015
-93.337264;45.077209
-93.310314;44.561076
-93.328280;44.797414
-93.301331;44.586673
-93.310314;44.567476
-93.337264;45.083552
-93.319297;44.746395
-93.301331;44.593070
-93.310314;44.573876
-93.337264;45.089894
-93.328280;44.803788
-93.301331;44.599467
-93.310314;44.580275
-93.319297;44.752775
-93.328280;44.810161
-93.337264;45.096236
-93.301331;44.605863
-93.310314;44.586673
-93.337264;45.102577
-93.328280;44.816534
-93.301331;44.612258
-93.319297;44.759154
-93.310314;44.593070
-93.337264;45.108917
-93.310314;44.599467
-93.301331;44.618652
-93.328280;44.822906
-93.319297;44.765533
-93.337264;45.115257
-93.310314;44.605863
-93.301331;44.625046
-93.319297;44.771910
-93.310314;44.612258
-93.301331;44.631439
-93.337264;45.121596
-93.328280;44.829277
-93.310314;44.618652
-93.301331;44.637832
-93.319297;44.778287
-93.337264;45.127934
-93.310314;44.625046
-93.301331;44.644224
-93.328280;44.835648
-93.337264;45.134271
-93.319297;44.784663
-93.310314;44.631439
-93.301331;44.650615
-93.319297;44.791039
-93.310314;44.637832
-93.328280;44.842018
-93.337264;45.140608
-93.301331;44.657005
-93.319297;44.797414
-93.310314;44.644224
-93.301331;44.663395
-93.328280;44.848387
-93.319297;44.803788
-93.337264;45.146944
-93.310314;44.650615
-93.328280;44.854755
-93.301331;44.669783
-93.319297;44.810161
-93.310314;44.657005
-93.328280;44.861123
-93.319297;44.816534
-93.337264;45.153280
-93.328280;44.867490
-93.310314;44.663395
-93.301331;44.676172
-93.319297;44.822906
-93.328280;44.873857
-93.337264;45.159614
-93.319297;44.829277
-93.301331;44.682559
-93.310314;44.669783
-93.328280;44.880222
-93.310314;44.676172
-93.301331;44.688946
-93.337264;45.165948
-93.328280;44.886587
-93.319297;44.835648
-93.310314;44.682559
-93.301331;44.695332
-93.328280;44.892951
-93.319297;44.842018
-93.337264;45.172282
-93.301331;44.701717
-93.328280;44.899315
-93.310314;44.688946
-93.337264;45.178614
-93.301331;44.708102
-93.319297;44.848387
-93.301331;44.714486
-93.337264;45.184946
-93.319297;44.854755
-93.328280;44.905678
-93.301331;44.720869
-93.337264;45.191277
-93.310314;44.695332
-93.328280;44.912040
-93.301331;44.727252
-93.319297;44.861123
-93.337264;45.197608
-93.328280;44.918401
-93.301331;44.733634
-93.319297;44.867490
-93.310314;44.701717
-93.337264;45.203937
-93.301331;44.740015
-93.337264;45.210266
-93.328280;44.924762
-93.319297;44.873857
-93.310314;44.708102
-93.301331;44.746395
-93.337264;45.216595
-93.328280;44.931122
-93.301331;44.752775
-93.319297;44.880222
-93.337264;45.222922
-93.310314;44.714486
-93.301331;44.759154
-93.319297;44.886587
-93.337264;45.229249
-93.328280;44.937482
-93.301331;44.765533
-93.310314;44.720869
-93.328280;44.943840
-93.319297;44.892951
-93.310314;44.727252
-93.337264;45.235576
-93.319297;44.899315
-93.328280;44.950198
-93.301331;44.771910
-93.310314;44.733634
-93.337264;45.241901
-93.328280;44.956555
-93.310314;44.740015
-93.319297;44.905678
-93.337264;45.248226
-93.301331;44.778287
-93.328280;44.962912
-93.337264;45.254550
-93.301331;44.784663
-93.310314;44.746395
-93.328280;44.969268
-93.319297;44.912040
-93.328280;44.975623
-93.337264;45.260873
-93.310314;44.752775
-93.301331;44.791039
-93.328280;44.981977
-93.319297;44.918401
-93.337264;45.267196
-93.310314;44.759154
-93.328280;44.988331
-93.337264;45.273518
-93.310314;44.765533
-93.301331;44.797414
-93.328280;44.994684
-93.319297;44.924762
-93.310314;44.771910
-93.337264;45.279839
-93.319297;44.931122
-93.328280;45.001036
-93.310314;44.778287
-93.301331;44.803788
-93.337264;45.286160
-93.328280;45.007388
-93.310314;44.784663
-93.337264;45.292480
-93.319297;44.937482
-93.310314;44.791039
-93.301331;44.810161
-93.337264;45.298799
-93.328280;45.013739
-93.319297;44.943840
-93.310314;44.797414
-93.337264;45.305118
-93.301331;44.816534
-93.319297;44.950198
-93.337264;45.311435
-93.328280;45.020089
-93.301331;44.822906
-93.319297;44.956555
-93.310314;44.803788
-93.337264;45.317752
-93.319297;44.962912
-93.310314;44.810161
-93.337264;45.324069
-93.301331;44.829277
-93.328280;45.026438
-93.319297;44.969268
-93.337264;45.330385
-93.301331;44.835648
-93.310314;44.816534
-93.319297;44.975623
-93.337264;45.336699
-93.301331;44.842018
-93.328280;45.032787
-93.319297;44.981977
-93.310314;44.822906
-93.337264;45.343014
-93.319297;44.988331
-93.310314;44.829277
-93.301331;44.848387
-93.337264;45.349327
-93.328280;45.039135
-93.319297;44.994684
-93.337264;45.355640
-93.301331;44.854755
-93.310314;44.835648
-93.328280;45.045482
-93.301331;44.861123
-93.319297;45.001036
-93.310314;44.842018
-93.337264;45.361952
-93.328280;45.051829
-93.301331;44.867490
-93.310314;44.848387
-93.337264;45.368264
-93.301331;44.873857
-93.319297;45.007388
-93.310314;44.854755
-93.328280;45.058175
-93.337264;45.374574
-93.301331;44.880222
-93.310314;44.861123
-93.328280;45.064520
-93.319297;45.013739
-93.301331;44.886587
-93.310314;44.867490
-93.337264;45.380885
-93.328280;45.070865
-93.301331;44.892951
-93.337264;45.387194
-93.310314;44.873857
-93.328280;45.077209
-93.319297;45.020089
-93.337264;45.393502
-93.310314;44.880222
-93.328280;45.083552
-93.301331;44.899315
-93.337264;45.399810
-93.319297;45.026438
-93.301331;44.905678
-93.337264;45.406118
-93.310314;44.886587
-93.319297;45.032787
-93.328280;45.089894
-93.301331;44.912040
-93.319297;45.039135
-93.328280;45.096236
-93.310314;44.892951
-93.337264;45.412424
-93.301331;44.918401
-93.319297;45.045482
-93.328280;45.102577
-93.310314;44.899315
-93.319297;45.051829
-93.310314;44.905678
-93.328280;45.108917
-93.301331;44.924762
-93.319297;45.058175
-93.310314;44.912040
-93.301331;44.931122
-93.328280;45.115257
-93.292348;44.471400
-93.310314;44.918401
-93.319297;45.064520
-93.301331;44.937482
-93.310314;44.924762
-93.319297;45.070865
-93.292348;44.477810
-93.301331;44.943840
-93.328280;45.121596
-93.310314;44.931122
-93.319297;45.077209
-93.301331;44.950198
-93.292348;44.484219
-93.319297;45.083552
-93.310314;44.937482
-93.328280;45.127934
-93.301331;44.956555
-93.319297;45.089894
-93.310314;44.943840
-93.301331;44.962912
-93.292348;44.490628
-93.319297;45.096236
-93.328280;45.134271
-93.310314;44.950198
-93.301331;44.969268
-93.292348;44.497036
-93.319297;45.102577
-93.328280;45.140608
-93.301331;44.975623
-93.292348;44.503443
-93.310314;44.956555
-93.319297;45.108917
-93.328280;45.146944
-93.301331;44.981977
-93.292348;44.509850
-93.310314;44.962912
-93.319297;45.115257
-93.292348;44.516255
-93.328280;45.153280
-93.319297;45.121596
-93.301331;44.988331
-93.310314;44.969268
-93.319297;45.127934
-93.310314;44.975623
-93.301331;44.994684
-93.328280;45.159614
-93.292348;44.522661
-93.319297;45.134271
-93.310314;44.981977
-93.292348;44.529065
-93.301331;45.001036
-93.319297;45.140608
-93.328280;45.165948
-93.301331;45.007388
-93.292348;44.535469
-93.319297;45.146944
-93.310314;44.988331
-93.301331;45.013739
-93.292348;44.541872
-93.328280;45.172282
-93.319297;45.153280
-93.301331;45.020089
-93.292348;44.548274
-93.310314;44.994684
-93.301331;45.026438
-93.319297;45.159614
-93.292348;44.554675
-93.328280;45.178614
-93.301331;45.032787
-93.319297;45.165948
-93.310314;45.001036
-93.292348;44.561076
-93.301331;45.039135
-93.328280;45.184946
-93.292348;44.567476
-93.319297;45.172282
-93.310314;45.007388
-93.328280;45.191277
-93.301331;45.045482
-93.292348;44.573876
-93.310314;45.013739
-93.328280;45.197608
-93.319297;45.178614
-93.292348;44.580275
-93.310314;45.020089
-93.328280;45.203937
-93.301331;45.051829
-93.319297;45.184946
-93.310314;45.026438
-93.328280;45.210266
-93.301331;45.058175
-93.310314;45.032787
-93.292348;44.586673
-93.328280;45.216595
-93.319297;45.191277
-93.310314;45.039135
-93.301331;45.064520
-93.328280;45.222922
-93.292348;44.593070
-93.319297;45.197608
-93.310314;45.045482
-93.328280;45.229249
-93.319297;45.203937
-93.310314;45.051829
-93.301331;45.070865
-93.328280;45.235576
-93.292348;44.599467
-93.319297;45.210266
-93.310314;45.058175
-93.301331;45.077209
-93.328280;45.241901
-93.319297;45.216595
-93.301331;45.083552
-93.292348;44.605863
-93.310314;45.064520
-93.328280;45.248226
-93.319297;45.222922
-93.301331;45.089894
-93.292348;44.612258
-93.319297;45.229249
-93.328280;45.254550
-93.310314;45.070865
-93.301331;45.096236
-93.319297;45.235576
-93.328280;45.260873
-93.310314;45.077209
-93.292348;44.618652
-93.301331;45.102577
-93.310314;45.083552
-93.328280;45.267196
-93.319297;45.241901
-93.301331;45.108917
-93.310314;45.089894
-93.292348;44.625046
-93.328280;45.273518
-93.310314;45.096236
-93.301331;45.115257
-93.319297;45.248226
-93.292348;44.631439
-93.310314;45.102577
-93.301331;45.121596
-93.292348;44.637832
-93.328280;45.279839
-93.319297;45.254550
-93.310314;45.108917
-93.292348;44.644224
-93.301331;45.127934
-93.319297;45.260873
-93.310314;45.115257
-93.328280;45.286160
-93.319297;45.267196
-93.310314;45.121596
-93.292348;44.650615
-93.328280;45.292480
-93.319297;45.273518
-93.310314;45.127934
-93.301331;45.134271
-93.319297;45.279839
-93.310314;45.134271
-93.292348;44.657005
-93.328280;45.298799
-93.319297;45.286160
-93.301331;45.140608
-93.310314;45.140608
-93.319297;45.292480
-93.292348;44.663395
-93.328280;45.305118
-93.301331;45.146944
-93.310314;45.146944
-93.292348;44.669783
-93.319297;45.298799
-93.310314;45.153280
-93.301331;45.153280
-93.328280;45.311435
-93.301331;45.159614
-93.292348;44.676172
-93.301331;45.165948
-93.310314;45.159614
-93.319297;45.305118
-93.328280;45.317752
-93.292348;44.682559
-93.301331;45.172282
-93.328280;45.324069
-93.310314;45.165948
-93.292348;44.688946
-93.301331;45.178614
-93.328280;45.330385
-93.292348;44.695332
-93.319297;45.311435
-93.301331;45.184946
-93.292348;44.701717
-93.328280;45.336699
-93.310314;45.172282
-93.301331;45.191277
-93.319297;45.317752
-93.292348;44.708102
-93.301331;45.197608
-93.328280;45.343014
-93.319297;45.324069
-93.310314;45.178614
-93.301331;45.203937
-93.319297;45.330385
-93.328280;45.349327
-93.292348;44.714486
-93.310314;45.184946
-93.301331;45.210266
-93.319297;45.336699
-93.310314;45.191277
-93.328280;45.355640
-93.292348;44.720869
-93.301331;45.216595
-93.310314;45.197608
-93.319297;45.343014
-93.328280;45.361952
-93.310314;45.203937
-93.301331;45.222922
-93.292348;44.727252
-93.319297;45.349327
-93.328280;45.368264
-93.310314;45.210266
-93.292348;44.733634
-93.301331;45.229249
-93.319297;45.355640
-93.310314;45.216595
-93.292348;44.740015
-93.310314;45.222922
-93.328280;45.374574
-93.319297;45.361952
-93.301331;45.235576
-93.292348;44.746395
-93.310314;45.229249
-93.301331;45.241901
-93.292348;44.752775
-93.328280;45.380885
-93.319297;45.368264
-93.301331;45.248226
-93.292348;44.759154
-93.328280;45.387194
-93.310314;45.235576
-93.301331;45.254550
-93.319297;45.374574
-93.292348;44.765533
-93.328280;45.393502
-93.301331;45.260873
-93.319297;45.380885
-93.310314;45.241901
-93.328280;45.399810
-93.292348;44.771910
-93.301331;45.267196
-93.328280;45.406118
-93.292348;44.778287
-93.301331;45.273518
-93.319297;45.387194
-93.310314;45.248226
-93.328280;45.412424
-93.292348;44.784663
-93.301331;45.279839
-93.319297;45.393502
-93.292348;44.791039
-93.301331;45.286160
-93.310314;45.254550
-93.319297;45.399810
-93.283365;44.471400
-93.301331;45.292480
-93.292348;44.797414
-93.283365;44.477810
-93.301331;45.298799
-93.292348;44.803788
-93.310314;45.260873
-93.319297;45.406118
-93.283365;44.484219
-93.301331;45.305118
-93.310314;45.267196
-93.292348;44.810161
-93.283365;44.490628
-93.301331;45.311435
-93.319297;45.412424
-93.292348;44.816534
-93.310314;45.273518
-93.283365;44.497036
-93.301331;45.317752
-93.292348;44.822906
-93.283365;44.503443
-93.301331;45.324069
-93.274381;44.471400
-93.292348;44.829277
-93.310314;45.279839
-93.292348;44.835648
-93.301331;45.330385
-93.310314;45.286160
-93.274381;44.477810
-93.283365;44.509850
-93.292348;44.842018
-93.301331;45.336699
-93.310314;45.292480
-93.283365;44.516255
-93.301331;45.343014
-93.274381;44.484219
-93.310314;45.298799
-93.292348;44.848387
-93.283365;44.522661
-93.301331;45.349327
-93.292348;44.854755
-93.274381;44.490628
-93.310314;45.305118
-93.301331;45.355640
-93.283365;44.529065
-93.292348;44.861123
-93.301331;45.361952
-93.310314;45.311435
-93.292348;44.867490
-93.301331;45.368264
-93.274381;44.497036
-93.310314;45.317752
-93.283365;44.535469
-93.292348;44.873857
-93.301331;45.374574
-93.310314;45.324069
-93.274381;44.503443
-93.301331;45.380885
-93.292348;44.880222
-93.310314;45.330385
-93.283365;44.541872
-93.301331;45.387194
-93.292348;44.886587
-93.310314;45.336699
-93.274381;44.509850
-93.301331;45.393502
-93.292348;44.892951
-93.310314;45.343014
-93.283365;44.548274
-93.301331;45.399810
-93.292348;44.899315
-93.310314;45.349327
-93.274381;44.516255
-93.301331;45.406118
-93.292348;44.905678
-93.310314;45.355640
-93.283365;44.554675
-93.301331;45.412424
-93.274381;44.522661
-93.310314;45.361952
-93.283365;44.561076
-93.292348;44.912040
-93.310314;45.368264
-93.274381;44.529065
-93.283365;44.567476
-93.274381;44.535469
-93.310314;45.374574
-93.292348;44.918401
-93.283365;44.573876
-93.265398;44.471400
-93.274381;44.541872
-93.292348;44.924762
-93.283365;44.580275
-93.310314;45.380885
-93.274381;44.548274
-93.283365;44.586673
-93.265398;44.477810
-93.310314;45.387194
-93.274381;44.554675
-93.283365;44.593070
-93.292348;44.931122
-93.310314;45.393502
-93.274381;44.561076
-93.265398;44.484219
-93.283365;44.599467
-93.310314;45.399810
-93.274381;44.567476
-93.292348;44.937482
-93.265398;44.490628
-93.310314;45.406118
-93.274381;44.573876
-93.292348;44.943840
-93.283365;44.605863
-93.310314;45.412424
-93.265398;44.497036
-93.274381;44.580275
-93.292348;44.950198
-93.283365;44.612258
-93.274381;44.586673
-93.265398;44.503443
-93.292348;44.956555
-93.283365;44.618652
-93.274381;44.593070
-93.292348;44.962912
-93.283365;44.625046
-93.265398;44.509850
-93.256415;44.471400
-93.274381;44.599467
-93.292348;44.969268
-93.256415;44.477810
-93.292348;44.975623
-93.274381;44.605863
-93.283365;44.631439
-93.265398;44.516255
-93.256415;44.484219
-93.292348;44.981977
-93.274381;44.612258
-93.283365;44.637832
-93.292348;44.988331
-93.274381;44.618652
-93.283365;44.644224
-93.265398;44.522661
-93.256415;44.490628
-93.274381;44.625046
-93.292348;44.994684
-93.283365;44.650615
-93.265398;44.529065
-93.283365;44.657005
-93.265398;44.535469
-93.292348;45.001036
-93.256415;44.497036
-93.274381;44.631439
-93.283365;44.663395
-93.292348;45.007388
-93.265398;44.541872
-93.283365;44.669783
-93.256415;44.503443
-93.292348;45.013739
-93.274381;44.637832
-93.265398;44.548274
-93.283365;44.676172
-93.292348;45.020089
-93.256415;44.509850
-93.274381;44.644224
-93.292348;45.026438
-93.256415;44.516255
-93.265398;44.554675
-93.274381;44.650615
-93.283365;44.682559
-93.292348;45.032787
-93.256415;44.522661
-93.265398;44.561076
-93.292348;45.039135
-93.256415;44.529065
-93.283365;44.688946
-93.274381;44.657005
